id,book_id,member_id,copy_code,loan_date,date_returned,status
,2373,2991,364PEB17AM,8/30/2019,9/6/2019,1
,2373,2991,A3929,8/30/2019,9/6/2019,1
,2373,2991,okt003932,9/13/2019,9/26/2019,1
,3573,2991,OKT003900,9/17/2019,9/24/2019,1
,3573,2991,MEI3146,10/11/2019,10/18/2019,1
,6622,2991,S020481,11/5/2019,11/12/2019,1
,6622,2991,s020512,9/3/2019,9/16/2019,1
,6622,2991,S020519,11/5/2019,11/12/2019,1
,6622,2991,S020510,11/20/2019,11/27/2019,1
,12027,2991,325PEB17AM,9/3/2019,9/16/2019,1
,12027,2991,325PEB17AM,10/11/2019,10/25/2019,1
,12394,2991,060APR17AM,11/14/2019,11/21/2019,1
,15930,2991,D15.982,11/14/2019,11/21/2019,1
,16733,2991,MEI2921,9/17/2019,9/24/2019,1
,16733,2991,032PEB17AM,10/11/2019,10/18/2019,1
,56,2992,202OKT17AH,10/4/2018,10/11/2018,1
,2432,2992,106MEI17AH,8/28/2019,9/11/2019,1
,2432,2992,246HDA19H,9/11/2019,9/18/2019,1
,3761,2992,359HD19,8/24/2019,9/2/2019,1
,3944,2992,139JAN17AS,2/14/2019,2/21/2019,1
,4756,2992,MEI4993,9/18/2018,10/1/2018,1
,4756,2992,MEI4993,10/9/2018,10/16/2018,1
,5064,2992,OKT000774,10/24/2018,10/31/2018,1
,5064,2992,OKT000774,10/31/2018,11/14/2018,1
,5949,2992,m16.909,2/8/2019,2/15/2019,1
,8842,2992,d15.208,8/19/2019,8/26/2019,1
,9329,2992,a16.147,8/21/2019,8/28/2019,1
,12680,2992,F16.083,8/28/2019,9/4/2019,1
,4568,2993,M16.105,10/4/2017,10/11/2017,1
,4568,2993,M16.105,11/15/2017,11/22/2017,1
,14936,2993,A2888,11/15/2017,11/22/2017,1
,27790,2993,OKT004316,11/15/2017,11/22/2017,1
,18957,2994,MEI.231,9/2/2019,9/9/2019,1
,3740,2995,209MAR17AM,2/13/2019,2/27/2019,1
,3795,2995,358NOV17AH,2/13/2019,2/27/2019,1
,6509,2995,D15.467,2/13/2019,2/27/2019,1
,27428,2995,NO17008,8/31/2018,9/7/2018,1
,42,2996,D15.47,4/8/2019,4/25/2019,1
,2036,2996,077JAN17AM,10/30/2017,11/6/2017,1
,2432,2996,11307,9/4/2017,9/18/2017,1
,2432,2996,11307,9/19/2017,10/3/2017,1
,2432,2996,11307,10/10/2017,10/17/2017,1
,2432,2996,11307,10/20/2017,11/6/2017,1
,2432,2996,A16.193,11/30/2017,12/7/2017,1
,3908,2996,OKT000369,4/8/2019,4/25/2019,1
,4324,2996,MRT2110,12/10/2018,12/17/2018,1
,4454,2996,037APR17AS,3/6/2019,3/13/2019,1
,5078,2996,040PEB17AS,3/6/2019,3/13/2019,1
,5129,2996,539MAR17AM,3/6/2019,3/13/2019,1
,7333,2996,349MAR17AH,8/29/2018,9/5/2018,1
,8559,2996,028MAR17AM,5/19/2019,5/27/2019,1
,8888,2996,029APR17AH,3/26/2019,4/2/2019,1
,10196,2996,Z003546,6/13/2019,6/20/2019,1
,10985,2996,OKT000112,10/24/2019,11/8/2019,1
,11186,2996,250PEB17AS,12/10/2018,12/17/2018,1
,11402,2996,178FEB17AH,1/4/2018,1/11/2018,1
,13209,2996,ABC11473,5/19/2019,5/27/2019,1
,13209,2996,ABC11473,6/13/2019,6/20/2019,1
,14015,2996,MEI2748,10/30/2017,11/6/2017,1
,14015,2996,MEI2748,11/13/2017,11/27/2017,1
,14015,2996,MEI2748,11/30/2017,12/13/2017,1
,15956,2996,MRT1072,5/19/2019,5/27/2019,1
,16768,2996,MEI.317,12/4/2017,12/18/2017,1
,16821,2996,084PEB17AM,9/7/2017,9/22/2017,1
,19873,2996,OKT000603,10/24/2019,11/8/2019,1
,19933,2996,MEI3042,9/6/2017,9/20/2017,1
,27268,2996,Z003788,6/13/2019,6/20/2019,1
,29244,2996,OKT003805,11/13/2017,11/27/2017,1
,29663,2996,Z002448,12/10/2018,12/17/2018,1
,45,2997,MRT0028,1/22/2019,1/29/2019,1
,6676,2997,J16.399,1/22/2019,1/29/2019,1
,6676,2997,J16.411,2/9/2019,2/18/2019,1
,8899,2997,308MAR17AS,1/22/2019,1/29/2019,1
,12394,2997,060APR17AM,2/9/2019,2/18/2019,1
,24944,2997,B023959,1/22/2019,1/29/2019,1
,25474,2997,NO16053,2/9/2019,2/18/2019,1
,25991,2997,2512,2/9/2019,2/18/2019,1
,2495,2998,OKT001747,9/15/2016,9/22/2016,1
,12106,2999,MRT0599,3/24/2016,3/31/2016,1
,12775,3000,OKT001636,10/26/2017,11/2/2017,1
,26,3001,J16.803,4/4/2019,4/11/2019,1
,26,3001,586FEB17AH,4/4/2019,4/18/2019,1
,3690,3001,N15.921,9/15/2017,9/22/2017,1
,9770,3001,MEI3553,1/30/2019,2/13/2019,1
,24955,3001,11002,1/30/2019,2/6/2019,1
,24958,3001,S020349,1/30/2019,2/6/2019,1
,26003,3001,NO16803,9/15/2017,9/22/2017,1
,18,3002,MRT1838,10/16/2019,10/23/2019,1
,31,3002,214PBA19H,10/23/2019,10/30/2019,1
,4325,3002,OKT002782,10/3/2019,10/17/2019,1
,4554,3002,115JAN17AS,10/23/2019,10/30/2019,1
,4939,3002,110HDA19H,10/3/2019,10/10/2019,1
,10405,3002,OKT000736,10/17/2019,10/24/2019,1
,11309,3002,168AG19N,11/26/2019,12/3/2019,0
,11409,3002,JUN.122,10/3/2019,10/10/2019,1
,13590,3002,026NOVAS,10/16/2019,10/23/2019,1
,15997,3002,MRT1074,11/26/2019,12/3/2019,0
,2732,3003,MEI.390,6/27/2019,7/4/2019,1
,2732,3003,32NOV17SL,6/27/2019,7/4/2019,1
,2732,3003,389FEB17AH,7/29/2019,8/5/2019,1
,4444,3003,OKT001165,7/29/2019,8/5/2019,1
,4444,3003,OKT001165,8/7/2019,8/14/2019,1
,4444,3003,102JUN17AH,7/10/2019,7/24/2019,1
,4444,3003,116MEI17AM,6/27/2019,7/4/2019,1
,7678,3003,024JUL17AH,7/10/2019,7/24/2019,1
,7678,3003,024JUL17AH,7/29/2019,8/5/2019,1
,13416,3003,MEI4034,7/10/2019,7/24/2019,1
,19680,3003,MRT0292,8/7/2019,8/14/2019,1
,19680,3003,MEI.700,8/7/2019,8/14/2019,1
,1725,3004,B022822,9/25/2019,10/2/2019,1
,1725,3004,B022822,10/10/2019,10/17/2019,1
,8051,3004,OKT004940,9/18/2019,9/25/2019,1
,20461,3004,mrt0571,9/10/2019,9/17/2019,1
,20461,3004,MRT0571,10/15/2019,10/22/2019,1
,4458,3005,a16.730,11/1/2018,11/16/2018,1
,4458,3005,152jan17ah,11/1/2018,11/16/2018,1
,7094,3005,A0162,8/28/2018,9/4/2018,1
,7094,3005,1AB3299,8/28/2018,9/4/2018,1
,7094,3005,1AB3299,9/13/2018,9/20/2018,1
,12775,3005,OKT004830,9/13/2018,9/20/2018,1
,15412,3005,MRT2265,5/2/2019,5/9/2019,1
,15547,3005,a1345,11/1/2018,11/8/2018,1
,19472,3005,1AB3285,8/28/2018,9/4/2018,1
,20946,3005,430mar17am,11/5/2018,11/12/2018,1
,3795,3006,D15.620,11/23/2016,11/30/2016,1
,4601,3006,OKT002153,11/9/2016,11/16/2016,1
,6091,3006,MRT0360,10/26/2016,11/7/2016,1
,6408,3006,A1492,2/10/2016,2/24/2016,1
,6408,3006,OKT000671,2/24/2016,3/9/2016,1
,7858,3006,OKT003967,2/24/2016,3/9/2016,1
,8613,3006,D15.262,2/10/2016,2/24/2016,1
,8613,3006,OKT004243,2/24/2016,3/9/2016,1
,14215,3006,F16.741,10/26/2016,11/7/2016,1
,19193,3006,okt003316,4/8/2016,4/20/2016,1
,19230,3006,MRT0154,11/9/2016,11/16/2016,1
,20762,3006,mei5252,4/8/2016,4/20/2016,1
,27344,3006,B021402  ,2/10/2016,2/24/2016,1
,27522,3006,OKT001236,10/26/2016,11/7/2016,1
,27539,3006,mei3803,4/8/2016,4/20/2016,1
,27559,3006,OKT003769,3/10/2016,3/17/2016,1
,27570,3006,J16.299,11/9/2016,11/16/2016,1
,531,3007,B022588  ,2/11/2016,2/18/2016,1
,645,3007,1AB1717,2/11/2016,2/18/2016,1
,3667,3007,OKT002845,11/21/2017,11/28/2017,1
,4756,3007,OKT004846,11/21/2017,11/28/2017,1
,7091,3007,N15.687,10/13/2017,10/30/2017,1
,7091,3007,N15.662,11/10/2017,11/17/2017,1
,7393,3007,OKT000848,11/10/2017,11/17/2017,1
,8264,3007,F16.791,10/13/2017,10/30/2017,1
,8264,3007,F16.791,11/10/2017,11/17/2017,1
,8620,3007,MEI2595,10/10/2017,10/17/2017,1
,8620,3007,Z002075,10/5/2017,10/18/2017,1
,11741,3007,J16.160,10/13/2017,10/30/2017,1
,11741,3007,MEI3683,11/10/2017,11/17/2017,1
,16764,3007,Z005115,11/21/2017,12/6/2017,1
,16793,3007,OKT000517,11/10/2017,11/17/2017,1
,17310,3007,10906,2/6/2017,2/20/2017,1
,17310,3007,10911,2/23/2017,3/2/2017,1
,17757,3007,NOV00146,10/10/2017,10/17/2017,1
,18409,3007,Z002017,2/6/2017,2/13/2017,1
,19896,3007,OKT004322,10/26/2017,11/9/2017,1
,19896,3007,MEI3247,11/21/2017,12/6/2017,1
,29479,3007,NOV00032,11/16/2017,11/30/2017,1
,13310,3008,MRT0468,6/24/2019,7/7/2019,1
,15210,3008,MEI5189,5/23/2019,6/12/2019,1
,17485,3008,A3679,6/24/2019,7/7/2019,1
,19680,3009,D15.831,4/4/2016,4/11/2016,1
,15893,3010,MEI3416,8/30/2018,9/6/2018,1
,28003,3010,1AB1782,2/7/2019,2/14/2019,1
,2487,3011,N15.932,11/22/2017,11/29/2017,1
,2487,3011,MEI4033,11/22/2017,11/29/2017,1
,2487,3011,OKT002956,11/22/2017,11/29/2017,1
,2487,3011,F16.004,11/22/2017,11/29/2017,1
,9962,3012,577feb17ah,11/28/2017,12/5/2017,0
,10150,3012,OKT002524,11/28/2017,12/5/2017,0
,15288,3012,J16.101,11/28/2017,12/5/2017,0
,20126,3012,049APR17AH,11/28/2017,12/5/2017,0
,25981,3012,Z002914,11/28/2017,12/5/2017,0
,3690,3013,N15.917,3/4/2016,3/11/2016,1
,3690,3013,d15.581,4/5/2016,4/21/2016,1
,4542,3013,NOV000374,3/10/2016,3/21/2016,1
,4542,3013,nov000374,4/5/2016,4/21/2016,1
,10989,3013,OKT002390,3/23/2016,4/5/2016,1
,10989,3013,OKT002390,4/25/2016,5/2/2016,1
,10989,3013,F16.832,4/27/2016,5/4/2016,1
,10989,3013,OKT002390,8/8/2016,8/15/2016,1
,12394,3013,MEI3427,3/14/2016,3/28/2016,1
,12394,3013,D15.043,8/8/2016,8/15/2016,1
,17360,3013,CBA6617,3/4/2016,3/11/2016,1
,17455,3013,Z002704,3/29/2016,4/5/2016,1
,18426,3013,A2131,3/21/2016,4/5/2016,1
,19326,3013,a0188,3/4/2016,3/17/2016,1
,19717,3013,Z002834,3/23/2016,4/5/2016,1
,19717,3013,12277,4/5/2016,4/21/2016,1
,19717,3013,12277,8/8/2016,8/15/2016,1
,19847,3013,NO16259,3/14/2016,3/28/2016,1
,25982,3013,NOV000412,3/10/2016,3/17/2016,1
,25982,3013,Z002843,3/29/2016,4/5/2016,1
,1181,3014,1AB0717,5/11/2016,5/18/2016,1
,14831,3014,OKT001957,5/18/2016,5/25/2016,1
,15421,3014,A4450,10/18/2016,10/25/2016,1
,28677,3014,MRT1383,5/18/2016,5/25/2016,1
,5954,3015,MEI.857,2/24/2017,3/9/2017,1
,6509,3015,D15.467,2/24/2017,3/9/2017,1
,20743,3015,Z004619,2/24/2017,3/9/2017,1
,2116,3016,N15.217,3/8/2016,3/15/2016,1
,2116,3016,N15.217,3/15/2016,3/22/2016,1
,45,3017,J16.405,9/19/2016,10/3/2016,1
,162,3017,A0650,9/5/2016,9/9/2016,1
,162,3017,A0650,9/8/2016,9/15/2016,1
,2373,3017,OKT001190,10/24/2016,10/31/2016,1
,2373,3017,OKT001190,11/1/2016,11/8/2016,1
,2373,3017,MEI3185,12/15/2016,12/22/2016,1
,3690,3017,J16.265,10/4/2017,10/11/2017,1
,3713,3017,D15.215,11/7/2018,11/22/2018,1
,4344,3017,a0179,3/23/2017,3/30/2017,1
,8669,3017,BRC0242,3/1/2017,3/8/2017,1
,9352,3017,Z003968,9/5/2016,9/9/2016,1
,9352,3017,Z003968,9/8/2016,9/15/2016,1
,13479,3017,OKT000179,4/5/2017,4/12/2017,1
,13479,3017,MEI3994,5/12/2017,5/19/2017,1
,14295,3017,033OKT17AH,11/7/2018,11/22/2018,1
,15288,3017,A0088,10/17/2016,10/24/2016,1
,15288,3017,A0088,2/1/2017,2/8/2017,1
,15288,3017,Z002820,9/19/2016,10/3/2016,1
,16795,3017,471NOVAH,10/16/2019,10/23/2019,1
,16797,3017,OKT003037,10/16/2019,10/23/2019,1
,18424,3017,B022754,11/7/2018,11/22/2018,1
,24064,3017,OKT004657,10/16/2019,10/23/2019,1
,24924,3017,B023975,9/11/2017,9/18/2017,1
,24924,3017,B023975,9/19/2017,9/26/2017,1
,24924,3017,ABC11648,9/26/2017,10/3/2017,1
,25506,3017,Z002753,9/5/2016,9/9/2016,1
,25506,3017,Z002753,9/8/2016,9/15/2016,1
,2749,3018,OKT001136,11/5/2018,11/12/2018,1
,4387,3018,184SEP17AS,11/5/2018,11/12/2018,1
,5964,3018,BRC1188,11/16/2018,11/23/2018,1
,28,3019,OKT003140,9/30/2016,10/14/2016,1
,28,3019,Z005910,9/30/2016,10/14/2016,1
,1851,3020,544MAR17AH,3/11/2019,3/18/2019,1
,1851,3020,531FEB17AH,7/19/2019,8/1/2019,1
,2036,3020,N15.446,2/19/2016,2/26/2016,1
,3425,3020,S021595,4/30/2019,5/17/2019,1
,4541,3020,OKT003439,3/31/2019,4/16/2019,1
,4541,3020,OKT003439,5/17/2019,6/1/2019,1
,5096,3020,MEI.494,3/23/2019,4/1/2019,1
,7665,3020,280APR17AH,3/23/2019,4/1/2019,1
,7686,3020,087JUL17AH,3/18/2019,3/25/2019,1
,7686,3020,087JUL17AH,7/7/2019,7/15/2019,1
,7794,3020,045OKT17AH,3/11/2019,3/25/2019,1
,7794,3020,045OKT17AH,3/23/2019,4/1/2019,1
,10552,3020,N15.137,7/7/2019,7/15/2019,1
,10612,3020,453MAR17AH,3/23/2019,4/1/2019,1
,11488,3020,N15.634,3/11/2019,3/18/2019,1
,12635,3020,216JAN17AH,7/7/2019,7/15/2019,1
,12635,3020,206PEB17AM,7/19/2019,8/1/2019,1
,12842,3020,OKT000259,3/31/2019,4/16/2019,1
,12842,3020,525MAR17AM,4/30/2019,5/7/2019,1
,12842,3020,525MAR17AM,5/17/2019,6/1/2019,1
,12842,3020,525MAR17AM,7/19/2019,8/1/2019,1
,14220,3020,J16.879,3/18/2019,3/25/2019,1
,16810,3020,J16.980,2/19/2016,2/26/2016,1
,18804,3020,10080,2/19/2016,2/26/2016,1
,64,3021,B022089  ,10/21/2016,10/28/2016,1
,64,3021,B022089  ,11/15/2016,11/22/2016,1
,4610,3021,BRC0198,4/6/2017,4/13/2017,1
,4610,3021,OKT002405,1/19/2017,2/2/2017,1
,4610,3021,M16.419,8/1/2017,8/8/2017,1
,4610,3021,M16.419,8/28/2017,9/4/2017,1
,4610,3021,523MAR17AM,8/1/2017,8/8/2017,1
,4610,3021,522MAR17AM,12/7/2017,12/14/2017,1
,6321,3021,B023866,5/3/2017,5/10/2017,1
,7122,3021,MEI4717,11/22/2017,12/6/2017,1
,7634,3021,J16.697,5/3/2017,5/10/2017,1
,7646,3021,D15.737,1/26/2017,2/2/2017,1
,7675,3021,JU.089,11/22/2017,12/6/2017,1
,7716,3021,OKT003600,10/7/2016,10/21/2016,1
,9400,3021,1AB1626,5/3/2017,5/10/2017,1
,9400,3021,1AB1394,8/1/2017,8/8/2017,1
,11428,3021,B023843  ,10/21/2016,10/28/2016,1
,11842,3021,OKT000941,11/22/2017,12/6/2017,1
,12081,3021,OKT002622,2/17/2017,2/24/2017,1
,12206,3021,B023898  ,11/15/2016,11/22/2016,1
,12206,3021,N15.638,1/19/2017,1/26/2017,1
,13270,3021,OKT003195,2/17/2017,2/24/2017,1
,14011,3021,S021625  ,2/17/2017,2/24/2017,1
,14258,3021,MRT2057,1/26/2017,2/2/2017,1
,14588,3021,B022279,11/22/2017,12/6/2017,1
,14717,3021,OKT004359,12/7/2017,12/14/2017,1
,15191,3021,B021834  ,4/6/2017,4/13/2017,1
,15191,3021,B021834,8/28/2017,9/4/2017,1
,16047,3021,B021274  ,3/13/2017,3/20/2017,1
,16969,3021,MEI.694,12/7/2017,12/14/2017,1
,16985,3021,MRT0284,3/13/2017,3/20/2017,1
,17057,3021,B021816  ,1/19/2017,1/26/2017,1
,24365,3021,B022794  ,3/6/2017,3/20/2017,1
,24820,3021,B022110  ,11/15/2016,11/22/2016,1
,24820,3021,B022110  ,4/6/2017,4/13/2017,1
,29379,3021,Z002018,10/7/2016,10/21/2016,1
,8269,3022,A16.931,12/7/2017,12/14/2017,1
,17804,3022,F16.984,12/7/2017,12/14/2017,1
,3154,3023,182APR17AM,5/21/2019,5/28/2019,1
,3175,3023,N15.567,8/27/2018,9/3/2018,1
,4191,3023,MEI3738,5/21/2019,5/28/2019,1
,6445,3023,OKT000202,7/5/2019,7/12/2019,1
,7391,3023,124AGU17SL,9/10/2018,9/17/2018,1
,10431,3023,050SEP17AS,9/26/2018,10/3/2018,1
,10567,3023,281AGU17AH,8/27/2018,9/10/2018,1
,15899,3023,Mei3746,10/10/2018,10/17/2018,1
,18821,3023,MRT1943,9/26/2018,10/3/2018,1
,18996,3023,B023461,9/17/2018,9/24/2018,1
,19141,3023,J16.305,7/5/2019,7/12/2019,1
,4063,3024,MEI4673,3/6/2017,3/24/2017,1
,5851,3024,OKT003302,3/6/2017,3/13/2017,1
,7702,3024,OKT003462,3/6/2017,3/24/2017,1
,19978,3024,OKT000639,3/6/2017,3/24/2017,1
,27138,3024,MRT0753,3/6/2017,3/13/2017,1
,2732,3025,MRT0641,4/4/2016,4/11/2016,1
,4444,3025,OKT001165,2/26/2016,3/11/2016,1
,4444,3025,OKT003442,4/4/2016,4/11/2016,1
,17739,3025,1AB1292,2/13/2017,2/20/2017,1
,18857,3025,2722,2/26/2016,3/4/2016,1
,32,3026,1AB1762,3/29/2017,4/5/2017,1
,44,3026,BRC1208,3/1/2017,3/16/2017,1
,44,3026,A16.415,3/1/2017,3/16/2017,1
,6737,3026,OKT003396,2/13/2017,2/27/2017,1
,8512,3026,OKT001628,2/13/2017,2/27/2017,1
,8512,3026,OKT001628,3/1/2017,3/8/2017,1
,8512,3026,N15.699,3/1/2017,3/8/2017,1
,8512,3026,CBA4598,3/29/2017,4/5/2017,1
,9033,3026,OKT003634,10/27/2016,11/3/2016,1
,11273,3026,MRT1348,3/16/2017,3/23/2017,1
,12439,3026,A16.503,3/27/2017,4/3/2017,1
,13275,3026,D15.195,2/13/2017,2/27/2017,1
,14440,3026,1AB3196,10/21/2016,10/28/2016,1
,14458,3026,1AB3314,10/21/2016,10/28/2016,1
,14458,3026,OKT003270,12/13/2016,12/20/2016,1
,14458,3026,1AB3238,12/13/2016,12/20/2016,1
,14666,3026,2445,3/16/2017,3/23/2017,1
,17975,3026,F16.447,12/13/2016,12/20/2016,1
,26399,3026,168MAR17AH,9/25/2017,10/2/2017,1
,26399,3026,168MAR17AH,10/2/2017,10/9/2017,1
,26508,3026,F16.982,10/21/2016,10/28/2016,1
,2514,3027,OKT001294,2/22/2016,2/29/2016,1
,2514,3027,okt001793,3/28/2016,4/4/2016,1
,2514,3027,OKT001793,9/2/2016,9/9/2016,1
,2514,3027,OKT001294,9/2/2016,9/9/2016,1
,8345,3027,N15.413,2/22/2016,2/29/2016,1
,8345,3027,n15.413,3/28/2016,4/4/2016,1
,14874,3027,A4300,9/2/2016,9/9/2016,1
,26,3028,OKT004483,11/24/2017,12/11/2017,1
,26,3028,N15.948,11/9/2017,11/23/2017,1
,26,3028,D15.724,12/20/2017,12/27/2017,1
,29,3029,OKT000466,4/25/2016,5/2/2016,1
,6262,3029,MRT0158,3/23/2016,4/6/2016,1
,6262,3029,OKT002209,4/25/2016,5/2/2016,1
,6262,3029,MRT0158,8/22/2016,8/29/2016,1
,6951,3029,Z005585,4/28/2016,5/5/2016,1
,11268,3029,OKT000973,8/22/2016,8/29/2016,1
,13305,3029,OKT002562,3/23/2016,3/30/2016,1
,26,3030,OKT000244,10/12/2018,10/25/2018,1
,26,3030,M16.649,10/12/2018,10/25/2018,1
,3556,3030,042JUL17AH,9/12/2018,9/19/2018,1
,3667,3030,090APR17AS,8/29/2018,9/5/2018,1
,3667,3030,032OKT17AH,8/29/2018,9/5/2018,1
,11820,3030,619mar17am,10/12/2018,10/25/2018,1
,14011,3030,108JUL17AH,9/4/2018,9/19/2018,1
,18473,3030,Z002876,9/4/2018,9/12/2018,1
,2036,3031,003feb17ah,11/25/2019,12/2/2019,0
,2966,3031,232HDA19H,10/2/2019,10/9/2019,1
,3024,3031,D15.353,9/26/2019,10/3/2019,1
,4088,3031,JU.941,11/12/2019,11/26/2019,1
,4453,3031,214APR17AM,10/23/2019,10/30/2019,1
,5129,3031,097MEI17AM,10/18/2019,10/25/2019,1
,6323,3031,M16.204,10/2/2019,10/9/2019,1
,7669,3031,082JUN17AH,10/2/2019,10/9/2019,1
,8888,3031,029APR17AH,9/11/2019,9/18/2019,1
,9321,3031,A16.987,9/23/2019,9/30/2019,1
,10796,3031,257HD19,9/11/2019,9/18/2019,1
,13266,3031,451FEB17AH,11/4/2019,11/18/2019,1
,16747,3031,112AGU17AH,9/16/2019,9/23/2019,1
,3510,3032,11238,2/17/2016,2/24/2016,1
,3510,3032,OKT002847,2/17/2016,2/24/2016,1
,3720,3032,MRT0359,2/5/2016,2/12/2016,1
,6951,3032,Z005590,2/5/2016,2/12/2016,1
,13166,3032,MEI3161,2/17/2016,2/24/2016,1
,18653,3032,D15.614,2/5/2016,2/12/2016,1
,42,3033,148JAN17AM,11/5/2019,11/12/2019,1
,2749,3033,OKT001136,10/22/2018,10/29/2018,1
,2915,3033,F16.398,10/7/2018,10/15/2018,1
,3029,3033,B021255,11/26/2018,12/3/2018,1
,3877,3033,003MEI17AH,10/16/2019,10/23/2019,1
,4385,3033,BRC0121,10/16/2019,10/23/2019,1
,4505,3033,B022065,11/13/2019,11/20/2019,1
,4539,3033,OKT002595,9/4/2019,9/18/2019,1
,4539,3033,OKT000336,9/30/2019,10/7/2019,1
,4539,3033,322HD19,9/30/2019,10/7/2019,1
,4539,3033,173MAR17AS,10/14/2019,10/21/2019,1
,4539,3033,JU.750,10/14/2019,10/21/2019,1
,4539,3033,MEI.865,10/21/2019,10/28/2019,1
,4610,3033,523MAR17AM,10/22/2018,10/29/2018,1
,5268,3033,B022041,4/7/2019,4/15/2019,1
,5268,3033,B022045,6/18/2019,6/25/2019,1
,5268,3033,N15.752,4/7/2019,4/15/2019,1
,5268,3033,157AGU17AG,4/7/2019,4/15/2019,1
,5964,3033,816309WP,4/10/2019,4/18/2019,1
,6764,3033,F16.779,10/22/2018,10/29/2018,1
,8601,3033,OKT002877,6/18/2019,6/25/2019,1
,9120,3033,564FEB17AH,2/4/2019,2/11/2019,1
,9332,3033,A16.269,10/21/2019,10/28/2019,1
,10107,3033,089FEB17AH,6/18/2019,6/25/2019,1
,11059,3033,369PEB17AM,9/4/2019,9/18/2019,1
,11059,3033,M16.504,9/30/2019,10/7/2019,1
,12679,3033,428feb17ah,11/5/2019,11/12/2019,1
,12866,3033,D15.436,4/10/2019,4/18/2019,1
,13742,3033,D15.434,11/13/2019,11/20/2019,1
,13999,3033,058SEP17AH,11/26/2018,12/3/2018,1
,14011,3033,MRT1974,6/12/2019,6/19/2019,1
,14261,3033,D15.200,10/14/2019,10/21/2019,1
,14262,3033,233HDM19,10/21/2019,10/28/2019,1
,14284,3033,3200,10/16/2019,10/23/2019,1
,14298,3033,OKT001313,11/26/2018,12/3/2018,1
,14717,3033,N15.298,11/13/2019,11/20/2019,1
,17846,3033,B021227,11/5/2019,11/12/2019,1
,24162,3033,Z001518,6/12/2019,6/19/2019,1
,24363,3033,1AB2344,4/10/2019,4/18/2019,1
,22,3034,d15.492,3/4/2019,3/11/2019,1
,45,3034,Z002877,3/14/2017,3/21/2017,1
,2437,3034,D15.437,9/21/2016,9/28/2016,1
,3496,3034,246NOV17AH,8/24/2018,8/31/2018,1
,3496,3034,053NOVAS,9/14/2019,9/23/2019,1
,3496,3034,053NOVAS,10/3/2019,10/18/2019,1
,3540,3034,MRT1022,9/12/2017,9/19/2017,1
,3667,3034,OKT003936,4/11/2017,4/18/2017,1
,3683,3034,005SEP17AS,11/19/2018,11/26/2018,1
,5071,3034,OKT001033,10/26/2016,11/2/2016,1
,5076,3034,481MAR17AH,9/14/2019,9/23/2019,1
,6840,3034,brc0007,3/4/2019,3/11/2019,1
,6934,3034,MRT1577,10/26/2016,11/7/2016,1
,9447,3034,OKT000591,11/22/2016,11/29/2016,1
,10152,3034,OKT002716,2/13/2017,2/20/2017,1
,11081,3034,MRT0576,10/17/2016,10/24/2016,1
,12392,3034,OKT002933,12/11/2017,12/18/2017,1
,12393,3034,F16.705,11/22/2017,11/29/2017,1
,12394,3034,J16.557,3/14/2017,3/21/2017,1
,12394,3034,D15.468,4/10/2017,4/17/2017,1
,12394,3034,OKT002440,3/27/2017,4/3/2017,1
,12475,3034,JU.755,9/12/2017,9/19/2017,1
,12827,3034,M16.867,4/26/2017,5/10/2017,1
,17804,3034,F16.984,4/11/2017,4/18/2017,1
,18238,3034,OKT003949,3/27/2017,4/3/2017,1
,19080,3034,OKT003890,9/12/2017,9/19/2017,1
,19934,3034,N15.970,2/13/2017,2/20/2017,1
,24578,3034,OKT004736,2/20/2017,2/27/2017,1
,24633,3034,OKT003814,11/29/2017,12/6/2017,1
,25916,3034,OKT001263,12/11/2017,12/18/2017,1
,29787,3034,Z000770,4/17/2017,4/25/2017,1
,3852,3035,MEI2469,10/11/2018,10/25/2018,1
,15865,3035,B022403,10/11/2018,10/18/2018,1
,12775,3036,307MAR17AH,4/15/2019,4/29/2019,1
,12775,3036,J16.184,3/6/2019,3/21/2019,1
,20566,3036,MRT1413,3/10/2019,3/21/2019,1
,3721,3037,258MAR17AS,9/27/2019,10/4/2019,1
,3740,3037,047feb19ah,10/10/2019,10/17/2019,1
,3740,3037,219OKT17AH,8/30/2019,9/6/2019,1
,4105,3037,N15.193,9/30/2019,10/7/2019,1
,4290,3037,OKT004402,8/29/2019,9/5/2019,1
,4290,3037,OKT004402,10/5/2019,10/14/2019,1
,4290,3037,MEI.408,10/20/2019,10/28/2019,1
,4633,3037,127MEI17AM,9/27/2019,10/4/2019,1
,5293,3037,OKT001949,10/20/2019,10/28/2019,1
,6301,3037,OKT001485,4/16/2019,4/23/2019,1
,7323,3037,494PEB17AS,10/15/2019,10/22/2019,1
,9487,3037,MEI4905,11/8/2019,11/19/2019,1
,10467,3037,OKT004219,2/11/2019,2/18/2019,1
,10777,3037,B023316,4/16/2019,4/23/2019,1
,11429,3037,316APR17AM,9/27/2019,10/4/2019,1
,11851,3037,A160HD19M,10/29/2019,11/5/2019,1
,12477,3037,109SEP17AH,2/12/2019,2/19/2019,1
,12502,3037,136SEP17AS,10/20/2019,10/28/2019,1
,13828,3037,MEI4999,3/11/2019,3/18/2019,1
,18900,3037,121PBM19H,8/28/2019,9/4/2019,1
,18900,3037,122PBM19H,10/29/2019,11/5/2019,1
,24828,3037,OKT000452,9/30/2019,10/7/2019,1
,27025,3037,OKT001533,10/15/2019,10/22/2019,1
